estatus,id,Fecha
0,1,6/9/2023 16:15:16
0,2,6/9/2023 16:15:16
0,3,6/9/2023 16:15:16
0,4,6/9/2023 16:15:16
0,5,6/9/2023 16:15:16
0,6,6/9/2023 16:15:16
0,7,6/9/2023 16:15:16
1,8,6/9/2023 16:15:16
0,9,6/9/2023 16:15:16
0,10,6/9/2023 16:15:16
0,11,6/9/2023 16:15:16
0,12,6/9/2023 16:15:16
0,13,6/9/2023 16:15:16
0,14,6/9/2023 16:15:16
0,15,6/9/2023 16:15:16
0,16,6/9/2023 16:15:16
0,17,6/9/2023 16:15:16
1,18,6/9/2023 16:15:16
0,19,6/9/2023 16:15:16
0,20,6/9/2023 16:15:16
0,21,6/9/2023 16:15:16
0,22,6/9/2023 16:15:16
1,23,6/9/2023 16:15:16
1,24,6/9/2023 16:15:16
1,25,6/9/2023 16:15:16
1,26,6/9/2023 16:15:16
1,27,6/9/2023 16:15:16
1,28,6/9/2023 16:15:16
1,29,6/9/2023 16:15:16
1,30,6/9/2023 16:15:16
1,31,6/9/2023 16:15:16
1,32,6/9/2023 16:15:16
0,33,6/9/2023 16:15:16
0,34,6/9/2023 16:15:16
0,35,6/9/2023 16:15:16
0,36,6/9/2023 16:15:16
0,37,6/9/2023 16:15:16
0,38,6/9/2023 16:15:16
0,39,6/9/2023 16:15:16
0,40,6/9/2023 16:15:16
0,41,6/9/2023 16:15:16
0,42,6/9/2023 16:15:16
0,43,6/9/2023 16:15:16
0,44,6/9/2023 16:15:16
0,45,6/9/2023 16:15:16
0,46,6/9/2023 16:15:16
0,47,6/9/2023 16:15:16
0,48,6/9/2023 16:15:16
0,49,6/9/2023 16:15:16
0,50,6/9/2023 16:15:16
0,51,6/9/2023 16:15:16
0,52,6/9/2023 16:15:16
0,53,6/9/2023 16:15:16
0,54,6/9/2023 16:15:16
