estatus,id,Fecha
1,1,6/9/2023 10:31:19
1,2,6/9/2023 10:31:19
1,3,6/9/2023 10:31:19
1,4,6/9/2023 10:31:19
1,5,6/9/2023 10:31:19
1,6,6/9/2023 10:31:19
1,7,6/9/2023 10:31:19
1,8,6/9/2023 10:31:19
0,9,6/9/2023 10:31:19
0,10,6/9/2023 10:31:19
1,11,6/9/2023 10:31:19
1,12,6/9/2023 10:31:19
0,13,6/9/2023 10:31:19
0,14,6/9/2023 10:31:19
0,15,6/9/2023 10:31:19
0,16,6/9/2023 10:31:19
0,17,6/9/2023 10:31:19
1,18,6/9/2023 10:31:19
1,19,6/9/2023 10:31:19
1,20,6/9/2023 10:31:19
1,21,6/9/2023 10:31:19
1,22,6/9/2023 10:31:19
0,23,6/9/2023 10:31:19
0,24,6/9/2023 10:31:19
0,25,6/9/2023 10:31:19
0,26,6/9/2023 10:31:19
0,27,6/9/2023 10:31:19
0,28,6/9/2023 10:31:19
1,29,6/9/2023 10:31:19
1,30,6/9/2023 10:31:19
1,31,6/9/2023 10:31:19
1,32,6/9/2023 10:31:19
0,33,6/9/2023 10:31:19
0,34,6/9/2023 10:31:19
0,35,6/9/2023 10:31:19
0,36,6/9/2023 10:31:19
0,37,6/9/2023 10:31:19
0,38,6/9/2023 10:31:19
0,39,6/9/2023 10:31:19
0,40,6/9/2023 10:31:19
0,41,6/9/2023 10:31:19
0,42,6/9/2023 10:31:19
0,43,6/9/2023 10:31:19
0,44,6/9/2023 10:31:19
0,45,6/9/2023 10:31:19
0,46,6/9/2023 10:31:19
0,47,6/9/2023 10:31:19
0,48,6/9/2023 10:31:19
0,49,6/9/2023 10:31:19
1,50,6/9/2023 10:31:19
1,51,6/9/2023 10:31:19
1,52,6/9/2023 10:31:19
0,53,6/9/2023 10:31:19
0,54,6/9/2023 10:31:19
