estatus,id,Fecha
1,1,6/12/2023 9:33:19
1,2,6/12/2023 9:33:19
1,3,6/12/2023 9:33:19
1,4,6/12/2023 9:33:19
1,5,6/12/2023 9:33:19
1,6,6/12/2023 9:33:19
1,7,6/12/2023 9:33:19
1,8,6/12/2023 9:33:19
0,9,6/12/2023 9:33:19
0,10,6/12/2023 9:33:19
1,11,6/12/2023 9:33:19
1,12,6/12/2023 9:33:19
1,13,6/12/2023 9:33:19
1,14,6/12/2023 9:33:19
1,15,6/12/2023 9:33:19
1,16,6/12/2023 9:33:19
1,17,6/12/2023 9:33:19
1,18,6/12/2023 9:33:19
1,19,6/12/2023 9:33:19
1,20,6/12/2023 9:33:19
1,21,6/12/2023 9:33:19
1,22,6/12/2023 9:33:19
1,23,6/12/2023 9:33:19
1,24,6/12/2023 9:33:19
1,25,6/12/2023 9:33:19
1,26,6/12/2023 9:33:19
1,27,6/12/2023 9:33:19
1,28,6/12/2023 9:33:19
1,29,6/12/2023 9:33:19
1,30,6/12/2023 9:33:19
1,31,6/12/2023 9:33:19
1,32,6/12/2023 9:33:19
0,33,6/12/2023 9:33:19
0,34,6/12/2023 9:33:19
0,35,6/12/2023 9:33:19
0,36,6/12/2023 9:33:19
0,37,6/12/2023 9:33:19
0,38,6/12/2023 9:33:19
0,39,6/12/2023 9:33:19
0,40,6/12/2023 9:33:19
0,41,6/12/2023 9:33:19
0,42,6/12/2023 9:33:19
0,43,6/12/2023 9:33:19
0,44,6/12/2023 9:33:19
0,45,6/12/2023 9:33:19
0,46,6/12/2023 9:33:19
0,47,6/12/2023 9:33:19
0,48,6/12/2023 9:33:19
0,49,6/12/2023 9:33:19
0,50,6/12/2023 9:33:19
0,51,6/12/2023 9:33:19
1,52,6/12/2023 9:33:19
0,53,6/12/2023 9:33:19
0,54,6/12/2023 9:33:19
